Country Name,Series Name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Iceland,Electricity production from hydroelectric sources (% of total),93.21518081,89.49211909,84.12632165,82.71733472,81.88721524,82.90161597,83.38823529,82.73222776,80.8081971,73.44410876,70.0843283,75.46608368,72.94166568,73.81440882,72.66864215,70.30030201,71.00353279,71.03128621,73.3070908,,,,,,
India,Electricity production from hydroelectric sources (% of total),15.79531944,16.47698962,14.81448229,13.07066324,12.52985951,11.20700669,12.41509011,13.23292266,15.07847346,15.55627927,15.52570963,13.76817488,12.33356081,12.56565137,13.36223263,11.08936476,12.3886605,11.08015726,9.982039098,,,,,,
Indonesia,Electricity production from hydroelectric sources (% of total),6.842027684,12.40549476,10.94221032,10.73238682,11.51065637,9.178779674,8.054065537,8.05073109,8.409851877,7.23142359,7.939444675,7.720021965,7.261408142,10.28305499,6.770910003,6.398540219,7.833996852,6.653618635,5.872623769,,,,,,
"Iran, Islamic Rep.",Electricity production from hydroelectric sources (% of total),7.087403467,6.80429908,4.388628454,3.007357727,3.884651134,5.707357883,7.212207073,6.366599168,9.040474372,9.479868384,8.817762003,2.332074768,3.267380404,4.089131564,5.023078333,4.895074643,5.556444668,5.047904475,5.02079228,,,,,,
Iraq,Electricity production from hydroelectric sources (% of total),1.915026863,1.916303118,1.916801318,1.915360502,1.916219652,1.5267401,1.527875794,1.526552098,19.73684211,18.02323862,17.25787526,9.447516808,8.526435385,9.746871677,6.30206111,9.544091442,8.142480572,4.325050171,3.731754737,,,,,,
Ireland,Electricity production from hydroelectric sources (% of total),3.443547158,4.387393428,3.8869745,3.573691547,2.419616759,3.671054221,2.405373879,2.49851279,2.462342933,2.670010326,2.395231084,3.239935803,3.226267973,2.125922771,2.602709468,2.954939022,2.342130987,2.747210167,2.871988327,,,,,,
Isle of Man,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Israel,Electricity production from hydroelectric sources (% of total),0.071225071,0.065867475,0.084151473,0.072665901,0.022752611,0.046153846,0.06589996,0.059222911,0.057610798,0.029668895,0.026026175,0.028069191,0.043630017,0.05290915,0.048593308,0.052378458,0.045660611,0.021377008,0.037368044,,,,,,
Italy,Electricity production from hydroelectric sources (% of total),16.8758417,16.25041888,17.49821604,16.37357793,17.21663589,14.23907874,12.80922739,14.31416236,12.15031667,12.0231011,10.64687141,13.27573064,17.04198242,17.10864101,15.24141188,14.08519398,18.33009736,21.05056883,16.17334726,,,,,,
Jamaica,Electricity production from hydroelectric sources (% of total),1.758593125,1.759259259,1.755182327,1.740841659,0.901442308,1.355638881,1.637279597,1.856727172,2.047965508,2.221330122,2.66844563,3.73081464,3.183265121,3.518518519,3.481447549,3.792064289,2.905083897,3.297769156,3.129548763,,,,,,
Japan,Electricity production from hydroelectric sources (% of total),8.410549508,8.616397901,7.900983479,7.83371259,7.676528614,7.377267644,8.559085274,8.279351534,6.771061614,7.742862375,6.416622233,6.942679845,7.197513219,7.21117411,7.743628263,7.144019867,7.370949399,7.758889723,8.229092813,,,,,,
Jordan,Electricity production from hydroelectric sources (% of total),0.271392082,0.19273536,0.197712188,0.528813559,0.569611869,0.651746188,0.512884663,0.591056095,0.590428838,0.458633094,0.469194677,0.448041625,0.413396861,0.412803681,0.375503516,0.367558448,0.318600475,0.318331504,0.27874198,,,,,,
